v	v.1	v.2	v.3	v.4	v.5	v.6	v.7	v.8	v.9	v.10	v.11	v.12	v.13	v.14	v.15	v.16	v.17	v.18	v.19	v.20	v.21	v.22	v.23	v.24	v.25	v.26	v.27	v.28	v.29	v.30	v.31	v.32	v.33	v.34	v.35	v.36	v.37	v.38	v.39	v.40	v.41	v.42	v.43	v.44	v.45	v.46	v.47	v.48	v.49	v.50	v.51	v.52	v.53	v.54	v.55	v.56	v.57	v.58	v.59	v.60	v.61	v.62	v.63	v.64	v.65	v.66	v.67	v.68	v.69	v.70	v.71	v.72	v.73	v.74	v.75	v.76	v.77	v.78	v.79	v.80	v.81	v.82	v.83	v.84	v.85	v.86	v.87	v.88	v.89	v.90	v.91	v.92	v.93	v.94	v.95	v.96	v.97	v.98	v.99	v.100	v.101	v.102	v.103	v.104	v.105	v.106	v.107	v.108	v.109	v.110	v.111	v.112	v.113	v.114	v.115	v.116	v.117	v.118	v.119	v.120	v.121	v.122	v.123	v.124	v.125	v.126	v.127	v.128	v.129	v.130	v.131	v.132	v.133	v.134	v.135	v.136	v.137	v.138	v.139	v.140	v.141	v.142	v.143	v.144	v.145	v.146	v.147	v.148	v.149	v.150	v.151	v.152	v.153	v.154	v.155	v.156	v.157	v.158	v.159	v.160	v.161	v.162	v.163	v.164	v.165	v.166	v.167	v.168	v.169	v.170	v.171	v.172	v.173	v.174	v.175	v.176	v.177	v.178	v.179	v.180	v.181	v.182	v.183	v.184	v.185	v.186	v.187	v.188	v.189	v.190	v.191	v.192	v.193	v.194	v.195	v.196	v.197	v.198	v.199	v.200	v.201	v.202	v.203	v.204	v.205	v.206	v.207	v.208	v.209	v.210	v.211	v.212	v.213	v.214	v.215	v.216	v.217	v.218	v.219	v.220	v.221	v.222	v.223	v.224	v.225	v.226	v.227	v.228	v.229	v.230	v.231	v.232	v.233	v.234	v.235	v.236	v.237	v.238	v.239	v.240	v.241	v.242	v.243	v.244	v.245	v.246	v.247	v.248	v.249	v.250	v.251	v.252	v.253	v.254	v.255	v.256	v.257	v.258	v.259	v.260	v.261	v.262	v.263	v.264	v.265	v.266	v.267	v.268	v.269	v.270	v.271	v.272	v.273	v.274	v.275	v.276	v.277	v.278	v.279	v.280	v.281	v.282	v.283	v.284	v.285	v.286	v.287	v.288	v.289	v.290	v.291	v.292	v.293	v.294	v.295	v.296	v.297	v.298	v.299	v.300	v.301	v.302	v.303	v.304	v.305	v.306	v.307	v.308	v.309	v.310	v.311	v.312	v.313	v.314	v.315	v.316	v.317	v.318	v.319	v.320	v.321	v.322	v.323	v.324	v.325	v.326	v.327	v.328	v.329	v.330	v.331	v.332	v.333	v.334	v.335	v.336	v.337	v.338	v.339	v.340	v.341	v.342	v.343	v.344	v.345	v.346	v.347	v.348
17161	8369	12258	14147	8909	12605	16221	17230	16323	9076	17297	11652	13510	13152	13998	14214	16010	14649	15542	14985	12366	12746.5	17244	11643	16209	14699	11186	15508	16179	11389	18980	14541	8854	10080	19569	14040	12504	15839	9053	12744	13597	9584	15750	13115	8848	14145	11081	12154	16002	17546	15727	15052	11178	10295	9355	12600	14426	12832	11716	13783	12293	13873	18258	10520	12433	20995	7997	15021	15809	8712	12701	9777	12825	16133	10476	10570	12314	17461	13692	11673	11295	9595	12817	15481	16748	12041	14586	13408	14272	21043	11177	16653	19282	15871	19715	15001	9784	12483	15212	12433	14682	17374	17103	13115	20997	8243	13500	6540	20254	18621	17513	15385	16368	15925	13633	15572	15303	15191	18691	16281	12082	13919	14615	16244	11971	16907	14665	14229	16547	12417	16531	9976	16205	14614	16842	15337	17013	13455	14013	11249	16820	8328	8590	18700	16264	15591	20897	16522	13974	17657	17106	13618	18728	15461	17362	13464	14840	11203	16974	16809	18601	14773	12104	13369	12659	7378	13103	10849	14719	10060	10518	16235	9657	11021	15275	17302	17810	15949	7730	7591	12218	24693	21346	15157	14771	14190	18646	12738	11853	9310	17671	14729	10299	10333	15253	20213	10244	10293	9149	10508.5	17257	14192.5	14999	16204.5	14704	16107	17875	15028	13194.5	14735	17008	11756.5	13750	9793	20290	9837	16566	14512	19127	23268	11081	11512	16619	14923	18200	9467.5	20065	18506.5	18587.5	10793	14873	17988	20080.5	18120	17542	16054.5	18465	12469.5	14366	19875	21517	16258.5	11507	16054	11422	11561	11253	10197.5	13879	26027	17937	21753	13866	13443	21498	13727	9127	16247	20514	11188.5	15555	17582.5	16805.5	7643	8955	22880	12348	11050	17170	16445	11058	13356	13259	22165	15469	12147	14267	17853	19670	14993	12476	19230	12163	10432	15293	12713	16907	10208	11560	21861	24233	15243	14888	11814	13713.5	11241	8307	12118	15609	10388	15325	10128.5	9948	16271	12942.5	12442	15211	8245	10910	9198	9293	16823	18420.5	11542	17281	13012	9564	12135	12208	10947	11821	8512	10816	15735	19192	15621	14812	20727	18192	11974	14820	13034	16328	9994	11774	10516	17293	19042	18526	13682	13569	15307	12658	14327	9025	15640	10725	12864	16792
18757	9297	13828	16053	10637	13843	20247	21865	19075	11321	20383	14727	15940	18218	15252	18318	18617	19428	17662	20697	14589	15359.5	20553	15794	18810	16789	13176	18197	19466	14799	18782	19380	11624	13933	26489	16593	16498	19909	10439	18530	16766	12042	17827	16126	10890	17390	13531	14138	18742	20819	18397	17714	12245	11544	10021	16161	19304	15044	13931	17484	12272	15368	20924	12256	16555	23599	10830	17764	19369	9800	14162	9809	13917	16903	12402	12113	17301	21397	17490	14003	13080	10474	15989	20514	21386	15187	16989	15319	18178	24439	13671	20155	22092	19656	22506	16372	14012	14082	17830	14135	17757	21930	20237	14759	27101	8550	14966	8044	23361	20647	18826	18680	20877	16335	17544	15363	18704	21082	20345	20369	13862	14313	16466	18949	14489	23184	18903	18825	18861	14541	20963	13414	19557	20726	20987	18100	14907	15411	15083	14354	20889	10574	11611	22576	18147	18157	24017	21688	18619	20695	21543	16965	20626	20010	22694	13747	9163	15057	21065	20147	24471	18884	16219	16550	12989	8741	16991	12190	17788	11933	11086	20007	11450	11639	19892	22589	22118	18306	7800	8976	14878	31643	22160	17828	15645	17061	21873	16283	14114	11957	19847	19063	12278	14627	19257	22690	10712	11413	11113	11822	21955	16262	17012	18246	18628	19497	23594	17452	15605	18818	19220	14068	18148	11886	25227	12109	19796	18222	23520	27959	14195	13199	19776.5	19905.5	20646	10903	23274	20499	20398.5	13735	17640	21534.5	23263.5	22680.5	19226	18526	23740.5	14675	17925	14548	28207	19815.5	13013	18389	11565	13974	11597	11720.5	14012	30760	22047	25353	15942	17214	27627	17823	11002	21202	23736	13931.5	19655	20437.5	18814.5	7683	11296	25521	15272	13710	20864.5	19814.5	13200	16198	15715	28387	16276	16016	18758	20671	25154	16204	15663	22712	15539	13672	18386	14548	17961	13958	14220	23775	30723	18045	15205	14619	16573.5	14172	10228	14356	17657	12746	18659	12792.5	11990	18289.5	14525.5	15328	16453	10789	13897	12811	10532	21140	22036	13764	22070	18612	11530	14389	15473	13840	13884	11557	13299	18704	24086	21922	17149	25859	21451	13790	18435	16638	20378	11157	14000	13419	21627	26836	22207	16719	17208	20350	16024	17552	11181	20117	13342	14716	20020
20894	9992	15315	18564	12793	16615	24688	25399	23933	16532	27169	19947	19414	21928	19154	23072	18279	23056	20641	23138	16276	16581	23066	19665	21375	21942	17187	24101	23692	18104	20774	25660	13877	15880	29354	22063	18394	23405	13168	20330	19946	17207	21881	21678	14255	20573	16177	16008	21505	29531	20016	19662	13800	14220	12521	18945	22246	19162	16574	20938	13275	18265	22140	15846	18791	28354	11992	20832	24492	11587	18229	11829	16922	20391	15081	15502	19245	29074	22315	17309	13663	14684	20743	22800	27496	20343	19030	17517	20510	26399	17317	26292	25316	24981	25484	16528	16711	17348	22492	18757	21273	26202	27454	17744	33327	11765	17389	8375	28249	23080	20236	22411	25360	20973	21211	18757	23353	24428	24806	28801	17722	15845	21294	24459	15887	29021	21262	23539	23400	21195	25699	17152	22429	26926	23168	19263	19614	19757	18555	16540	24343	11722	15494	28751	24621	23129	27545	28683	20294	27861	27778	18545	24090	22895	25748	16979	12736	16072	27002	23282	28633	23203	18065	21368	12874	9041	21150	14919	19751	13059	12939	26769	15690	16774	24373	24888	27364	22446	8980	11009	19580	35691	26300	21861	16117	19976	29107	17719	15346	15320	23985	22910	13337	20196	21512	25980	11265	11459	14901	14250.5	24591	18558	20518	23256.5	21143.5	25447	28322	18606	17991.5	22013	21168	16985.5	20304	14707	28774	14441	22393	19955	26392	27122	17109	14866	22600.5	24696.5	27264	11944	28667	24163.5	24162	18515	21286.5	27183.5	27400	28557	21832	21968	29406.5	19119.5	19127	19271	36594	26163.5	16253	23539	12884	17652	14514	14427	15027	34851.5	25337	27732	19019.5	19655	31278	22161.5	14313	25066.5	29234	16443	25617	23478	22598.5	9233	14016	29521	17157	17279	22766	23999.5	14140.5	18410	20422	32607	16590	17337	22002	24840	30766	18589	16793	28673	20612	17237	23550	16865	19370	16420	18246	27658	33920	20049	14807	18431	19796.5	17228.5	12493	17359	22121	15874	23539	15193	14415	22286	17519.5	19910	19864.5	12626	14971	16122	12831	26299	26556	16236	27968	20937	14695	17508	18414	16269	16905	13134	15112	24181	27249	25331	21822	31508	24992	14541	24268	22137	22342	11092	18160	15951	21377	29347	27920	21110	20318	23646	20168	19714	13732	25276	14777	16886	25137
25329	13251	20225	22902	15647	19550	31076	34291	30328	20928	32549	21786	24099	25044	22132	26991	21387	26388	26019	28348	22063	20173.5	30593	22477	29347	26986	23259	28475	29467	20038	25076	30825	13953	18549	32325	30590	23025	27125	17834	20897	24501	20830	27312	23674	16286	25753	19450	18979	27151	35600	23764	24830	16931	19084	16250	21494	25222	23976	21155	26042	16526	23138	26077	17918	21109	34334	14943	25635	30154	13627	24024	14990	20811	25572	16165	19205	21964	34177	23892	20433	16011	17526	24224	26513	31855	26179	21255	19624	23116	32583	18639	33672	31498	26839	30363	21477	19563	19365	26351	23391	26244	29661	31994	19529	35940	15130	22749	9659	34967	27867	27322	30596	35675	24789	29629	23752	25941	27757	32049	35573	22637	18760	24179	30775	21132	34561	23743	26377	30476	24016	29371	21451	26810	29514	27821	22644	26785	24320	23598	18459	30074	12844	18961	37877	28886	28888	32055	33494	25095	30340	31530	19858	30939	23632	30035	20110	15026	18455	32721	24250	36629	27049	22920	24150	16842	9665	27774	20658	23212	16493	16691	33274	18975	19768	26828	27818	33779	28521	11248	12363	22898	42521	31884	28374	20624	22803	37379	22047	18110	16250	30770	29370	13469	22316	23379	27586	11765	12882	18630	17590	29888.5	23092.5	27852	27874.5	25033.5	27093	29514	21307	22203	28049	25221	19909	26250	17091	33604	16509	29281	22203	31056	35459	19782	18109	26235	28316.5	34344	15857	36138.5	29860	31711.5	21574	25799	30458	34059	32847	28603	27268.5	33987	22056.5	19074	29663	41594	28648.5	21065	29116	15433	20445.5	17754	17682	18951	46417	27940	34557	24765	22256.5	34989	25015.5	18889	29623.5	36630	19046	30026	30789.5	27494	10902	14604	35486	20179	19405	26682.5	29132	17553.5	20436	23716	42189	20412	21307	24972	30282	36681	22537	18027	31249	23573	20233	25023	21349	24049	19650	22089	35833	42198	25816	17228	21944	25229.5	19028	14450	21661	24921	18718.5	27366	17685.5	16475	28831	22299	24032	25007.5	15134	17965	18177	16976	31894	32956	19181	30278	22265	17772	19360	20156	20827	21831	16032	20979	28787	33493	28537	26105	40775	30165	17038	29520	26639	27932	12894	21535	18283	28038	31953	36153	23985	22409	28016	21209	25336	16700	26917	17392	20208	32412
32058	15980	23496	24922	16337	21142	33474	39301	31788	24286	36565	24620	24849	29585	27655	34286	25664	30180	30522	33691	24878	23803.5	35062	25180	32299	27853	27821	34095	34952	22762	26205	35144	15553	21532	39928	34141	28700	32284	20635	24592	25153	23753	31501	28309	18501	30861	21453	24104	31568	42402	27738	29343	20725	18375	19397	28191	30913	27276	25342	29582	18276	27036	30234	20870	24865	40671	17231	31556	36623	15588	29514	16899	24125	30629	19726	19931	24088	40333	28991	22764	19144	19856	30024	31498	38300	28714	23144	23288	25704	38136	22581	37726	37546	31137	37925	25080	23416	22666	29523	24820	31878	34863	40733	22662	41434	17130	29039	10786	41605	35380	31859	37067	38559	28474	32527	27455	29310	31698	34405	37323	24932	20356	26281	30573	22419	41423	27091	28888	34489	29248	32408	23533	32481	34105	34465	27891	32302	27973	27859	21354	38628	13353	22600	44117	32278	33052	36512	36895	30404	35964	37777	22677	34598	24430	37794	21071	19235	21468	39374	29069	36662	32400	26816	26652	19955	10950	30627	23829	28452	17900	18743	37538	21925	21825	33438	33885	39090	34741	14453	12870	27386	49777	35613	31172	24627	31445	41016	25830	19942	19974	35528	34058	14658	24638	26650	33775	13310	16387	20857	18988	35688	26773	32013	31486	30885.5	30713	37053	25637	25613.5	32394	32690	23157	30111	20298	40876	19547	32916	28280	38640	41276	24637	22726	28927.5	32706.5	39312	17301	40189.5	37122	35792.5	23127	27639	32654	40940.5	40170.5	33531	33187.5	40019.5	24737.5	23007	36595	51115	33617	22326	35691	18046	23437.5	20313	20432	22061	53433	34095	44659	27579	24069	40743	27606	19345	35071	45514	21150	35470	39061	31950.5	13538	16144	39319	23477	22282	31069	35095.5	19926	25161	26166	48849	22945	26357	31700	37743	40691	25723	22733	35915	26924	21172	28563	24305	26439	20205	25716	43173	43446	32795	21000	26088	28719.5	21859	16534	24376	27693	20889	32412	19651.5	19113	33553.5	24166	24664	28562	19150	23323	19475	19506	37533	40383.5	22768.5	37079	27623	20306	23272	21747	21582	22454	19296	26255	33502	41170	33302	34322	44643	37233	20363	33281	28932	35644	13883	27280	21305	32431	37845	38032	26153	29551	32952	20797	28021	16951	30827	21122	24136	39017
35329	17428	30423	30781	19574	23146	38025	46755	38306	30210	41909	30699	28452	36204	33764	44158	30328	36442	34811	42490	29722	28725	40485	33479	40004	30879	32408	40745	40298	29574	31324	45106	18780	27646	49078	44536	34287	37056	23792	29645	30767	26984	36054	33740	21676	35683	28695	29498	36290	53000	32742	35258	22509	20491	24395	33583	38124	34442	30850	37216	23608	29762	33419	27734	31000	46984	21169	38498	43560	18466	31911	19268	30136	33381	25138	23445	28222	50318	36044	28978	21934	22213	34975	39316	41841	33788	33856	25418	31778	43719	27657	49845	46876	39101	45102	33087	27754	28800	36338	31459	38022	39829	48583	30342	49140	18028	35117	14443	51236	42133	37137	41694	46085	33779	38776	32784	34810	35065	34546	49002	29099	21262	37375	41672	25720	53742	33093	34453	40822	36321	39640	28066	39202	40385	41073	31740	37852	32615	30465	27314	42194	16221	26412	51215	37594	36243	45104	44576	34074	48532	44690	28564	37270	35702	47442	25355	22914	22717	49066	38037	42143	39817	35223	32501	23104	12567	38431	25663	32283	20627	20630	46548	26307	27918	40149	40527	43148	39525	16499	15475	33436	65014	43513	35432	25596	35194	52683	31872	24871	22183	37361	40780	18324	31082	34915	38255	16701	17553	24480	22451.5	43181	30310	36172	38008	37579	36007	43009	31127	30073.5	38721	36174	26539	39175	25780	48098	24715	40308	36101	46294	45173	30176	26770	31950.5	42203	47160	19673	48648.5	44413.5	39915	26258	30241.5	39561.5	48497	50675.5	39081	40426.5	49992.5	30735	29384	43435	62145	42572.5	24445	43380	19492	28026.5	22095	22803	26676	62592	36258	50978	34458.5	28485.5	47674	33903	20450	43624.5	55283	23067.5	40476	46640.5	35907.5	15973	19484	49532	27768	25100	35516	42048	22709.5	31118	29300	58474	24867	33055	41357	47201	51404	29843	27319	46767	32882	26386	33462	25912	33046	26892	30477	46767	49217	40057	24574	33208	34328.5	26181.5	20562	28499	31335	24499.5	41669	24928.5	23216	40591	28385.5	30131	31605.5	23550	29496	22827	21968	47133	48724.5	27035	48154	34209	24959	31562	27906	24861	30063	23266	29800	46070	47187	40087	42549	51770	44223	24306	39786	34190	41270	15143	31212	27815	38438	45110	42042	32105	32111	38765	24083	30764	18982	42520	26833	27124	43857
41393	20313	38833	34256	23986	28159	57726	55639	46150	39736	50394	36892	35068	47207	38727	51864	34182	43365	41197	48398	38575	34431.5	49125	37634	50815	38354	40035	51839	51145	38770	34704	54714	23946	31161	56697	54100	42036	44691	28936	36634	35476	33254	41948	43569	26654	43377	35997	34932	41041	64025	40122	45577	26428	25850	29521	36999	42239	45687	38781	44554	24048	34701	39213	33485	36672	56975	28061	45632	53544	21940	36527	24597	38603	39299	29279	31238	31884	61115	42956	37062	25265	26894	46709	46610	55181	43161	39492	33422	36241	54226	33130	60956	56621	47257	55076	36972	33746	41643	44309	42997	47391	48851	55541	35645	58653	24670	37637	16967	70946	47579	42196	52841	56449	39936	44678	37779	37961	43855	43782	65335	35847	26703	47185	57587	31559	63857	36369	42054	46219	43928	49336	36447	44172	49670	47184	34586	44776	38462	36657	31426	49703	18353	31159	64098	43936	45199	51381	55244	37120	55720	53056	33000	47892	38277	55119	32767	28700	26432	51881	41468	55409	47576	40607	41151	23698	13106	49253	30287	36455	24379	23135	57663	34749	36121	46023	44736	53284	51209	18313	18969	36502	76720	51588	46740	30573	40936	66723	40456	29950	29350	46856	50444	21462	38615	41577	42419	18801	20583	29710	29992	53608	37531.5	45668	44320.5	41768	44374	52723	34334	37497.5	43718	43419	31090.5	48163	31451	53672	28598	51794	40290	54850	48395	31049	32634	36237.5	47717.5	63681	24684	61824.5	55766.5	49460.5	32591	36753.5	48596.5	56051.5	65771	50866	47858.5	55765.5	40089	32154	50367	66211	49143	27808	50964	24346	33646.5	27365	27110	32794	73364.5	40528	64886	44572	31897	51686	39363.5	24383	50176.5	63939	26794	56510	55548	41514.5	18819	23201	62137	29204	32239	42543	54257	26153.5	33182	40717	68422	31287	40645	47237	51051	66125	38070	32545	54494	41038	33294	39562	31706	35280	33861	36042	56880	57951	43117	25235	36706	43055.5	33195	23783	39314	37313	30725.5	54635	28797.5	28923	48098	35210	33390	41036.5	29197	36094	30086	25097	59133	58697.5	33070	58255	40624	29304	36739	33324	29712	37156	30814	38524	55055	57530	49930	51445	71415	48881	28495	49631	41651	47309	17510	43018	35279	45121	54091	46029	40993	32308	45436	33550	39023	24592	49225	28967	33001	49297
51273	28200	47581	41873	29661	35925	64462	69011	60191	38943	58721	40450	40166	52500	44540	61080	38088	52019	54331	58316	46782	42229	63834	43300	63164	42224	49593	63139	63505	42780	43580	65750	28168	38280	66006	70962	55645	54287	37092	40843	44768	41160	54969	49804	33529	49741	43286	41621	50049	78027	50685	54782	32788	33724	37441	43291	48224	47246	48691	53978	27824	43855	52381	36148	43685	77428	34979	52085	63153	29439	43074	33961	46556	52820	33913	35508	39160	73768	50809	41904	28416	33042	55301	57063	62025	55023	43769	41667	40049	65234	38196	72697	71998	60376	70279	43092	41359	47077	49644	51352	57108	54478	62776	39564	65749	30298	41344	18574	91049	62046	54982	67919	70705	45141	52027	49444	40053	50417	50144	80277	45351	34901	53618	69220	40349	69682	41108	49134	58293	51557	57502	40445	51309	52019	48961	43928	58568	50536	50277	37064	64004	23692	37356	83015	53289	54890	60302	65293	43333	66495	62653	32356	62714	38787	61075	39925	31037	34124	67488	44568	71843	55330	44465	43140	28285	14847	64732	39830	45248	24870	30512	68635	42451	44179	52410	52943	63288	63192	23530	20982	38227	89014	62613	50565	38045	52328	76911	51120	40222	34010	61131	65939	21938	50433	44386	46738	19755	24326	35419	37309.5	65652	43805.5	55843	55741.5	47897	51743	63932	38389	46795	55295	53645	38069.5	57415	36454	68202	34429	69486	53634	61740	53600	34176	39818	43387	54122	71535	29865	74359	68848	64237.5	40715	51639	57247.5	68303	72252	64927	61072	64315.5	45271	37768	71625	90514	54385.5	33423	58895	31897	42009.5	36598	32920	40700	89447.5	51639	75740	55400	35447	58715	43093	27850	59384	81831	33259.5	66992	72670.5	53352	22959	27907	68959	39949	37029	50430	63409	33212	36993	49500	89075	41152	52057	59171	61582	74599	46846	35764	65676	44482	37507	42699	37952	40220	39525	47806	69479	73919	50474	27862	45687	52228.5	34879.5	28726	43994	47843	37901	65883	33620.5	34550	60158	46796	39803	54590	34419	39127	37635	29136	70071	69876	41523	59700	47495	37836	40129	36916	34803	41443	37769	45007	63094	67484	56984	60899	90535	62059	34979	60217	50688	53016	19630	49362	45541	49879	58566	53460	46319	38402	55821	37610	48512	29508	55367	32076	40035	55185
61179	31436	52215	48501	30959	40646	73035	77147	72754	44514	69274	50383	45371	63798	48846	73546	42729	60705	64885	67087	55220	51980	76013	51178	69272	44425	61727	72164	67466	47565	57578	70325	30681	45033	77240	82283	62394	69127	39486	50715	57117	43709	61362	56120	40218	56411	51311	49754	62512	99216	66795	66644	37288	38782	44058	49287	59320	56712	59057	62939	32272	61107	62847	44527	50974	89944	39289	64079	73402	33485	45824	36549	55819	62071	44707	36925	44844	80118	63600	49269	33074	38118	64078	70958	74107	56212	51520	50285	47346	75645	46158	78388	81939	67590	87828	49244	49628	52693	58320	57547	70155	61086	77250	44937	75695	30441	47348	21000	105346	72607	66425	78148	80651	58329	67071	60022	47827	59705	55798	91470	51106	39517	65867	81597	48054	80915	49264	53341	72082	62237	59796	44197	59646	65143	57417	54892	70482	55070	58184	46492	70497	26521	42378	92795	65342	59048	68712	76746	53886	84457	71190	46793	76413	45378	69634	47159	37686	41635	83581	52400	84591	64785	54930	50629	32064	18079	75837	43794	56678	28625	37646	82627	45138	51858	59087	67838	67097	73047	26033	23469	44245	98816	72874	61084	44369	66768	84964	59438	47156	41524	68556	74102	25568	60451	53483	55745	22835	29011	39894	41842	79214.5	55790.5	60194	66315	59597.5	59382	73968	47871	53582	68239	72002	44574.5	67251	43924	82278	44239	73174	63893	72634	55651	37070	48542	49215	63997	85606	32888	86277	77085.5	69687.5	44532	57373.5	67385	77150	84576	73920	74719	75509	48110	45259	78326	118951	61383	26980	72270	40666	53535	40333	36959	43913	103918.5	62445	83330	65194.5	39682.5	70428	48760.5	30781	67928.5	100319	38816	76507.5	86045.5	64135.5	27159	29854	78204	45763	39806	58933.5	71487	40304	44589	53229	114792	48842	61474	70024	74276	77348	53370	41982	79551	48475	37212	49896	41416	52924	43093	55134	76116	83434	65329	32518	57987	57520.5	38539	36844	48530	53653	43142	75965	38509	39512	71794	50724	47723	59695	41184	48419	40296	35147	83806	81049	47474	71247	54166	41378	49407	42428	40613	47852	44376	53923	74164	78633	68921	70584	97029	70049	42469	66777	54071	64739	23624	58260	51541	58420	66060	63482	58770	43191	66663	39846	55487	33563	59034	37753	49690	63822
65161	35823	61105	60449	39682	44049	85226	91327	76833	60753	80880	65497	50987	80495	55454	88121	50874	75705	79098	76960	63158	60929.5	87310	69875	77875	52422	70607	90699	74586	54057	65928	77380	36043	56894	98131	105413	78768	86086	48936	60469	65283	46472	70481	69403	48894	64783	61816	61947	70540	119026	72701	78511	40663	41571	51985	61344	73805	69401	67735	73969	42052	68794	75301	53765	61428	104483	46694	76984	89259	36856	56655	44462	62961	66145	53972	40739	55789	90431	74037	54084	43170	43380	81570	87706	92762	64640	66101	63323	61266	94303	59944	98181	96946	82467	100859	63443	56893	62805	73528	76056	80019	65803	93769	56582	89248	38379	53449	26150	119521	85781	77569	88616	102924	64481	82468	65372	57832	72088	69846	111997	58876	47430	76813	94533	59033	103024	59019	60468	81551	72542	71008	51772	67557	76484	66824	65274	82911	67759	66363	55195	71270	31798	53775	119246	71589	64209	76457	92320	67016	98100	84550	59672	84026	60640	83008	48972	48376	48075	105720	65368	92662	71885	71393	61801	39492	24071	89486	51967	66691	36920	42899	97846	46951	63954	75832	81419	79339	83038	29605	31480	52647	116226	84503	79253	51022	76002	103466	67563	56494	51973	73939	84146	33642	72668	65758	64412	27341	29828	42737	47725.5	87622.5	66540.5	70474	78133.5	67390.5	68084	89966	55624	59705.5	81358	81505	51562.5	78982	54987	90414	53203	86952	73355	81334	60300	43459	54872	54578.5	77610.5	98493	37753	110093	90489.5	77568	53994	67134.5	78114	87788.5	108139.5	83758	88910	98587.5	53021.5	52512	93060	139618	73079	44149	80156	47819	65809	44523	44928.5	50742	117072.5	72335	98244	76104	50064	79204	56795	34992	80776.5	117662	46302.5	89457.5	100229	76343.5	28839	34117	86743	55137	47271	71554	87543	47323	51963	58985	130699	55406	71404	84845	91603	89405	60414	51975	97193	54007	44514	59089	48536	59307	49360	64475	91088	104008	78838	37995	73115	65027	50501.5	42038	59360	66548	53078.5	92650	46474	47644	84093.5	57308.5	54952	70242.5	45032	56272	46252	41677	92893	96092.5	58736	88585	66544	48509	64608	50321	48917	54452	55286	64064	96525	86756	79172	79378	108779	79525	52562	81040	60406	72719	27610	69071	62382	72006	79354	67062	73907	52991	73674	49832	63331	35573	71400	42934	58412	70220
69579	40122	75340	67168	46180	50576	93286	102091	80944	72789	88816	75297	57206	90853	67283	95251	56708	89671	87438	89892	75209	68691	106086	76999	92406	55877	79561	97888	89192	60160	72087	88185	42758	63544	113258	119029	89644	92835	57881	71859	74710	54866	76625	82917	56576	78567	66435	71496	80388	133980	77462	88076	44807	46395	58751	72499	83160	74229	78667	81603	47246	72291	87488	65797	69005	115931	51769	91307	96064	39396	66208	52292	76951	73826	59118	49007	65610	109485	80769	61824	46421	51131	102547	94326	108861	78087	80765	68284	72866	102928	68497	117850	108117	95017	112806	66212	62389	72566	84258	89052	88077	75367	100027	63905	107757	47440	57027	30135	138399	93919	80200	101753	121243	76258	95747	76052	64010	79118	76443	138580	72060	49395	84424	107425	70895	112537	72967	67829	89302	88398	87164	59712	75826	88474	71395	71764	87924	79879	69410	63204	81859	37649	64921	139873	78037	71213	90195	111773	72049	103504	91716	66760	86691	75600	99331	54452	55565	52020	116865	72753	104439	87805	77557	66843	43507	28165	110925	59761	69322	44062	45401	116067	55361	75260	83914	90646	97127	94040	31701	37312	61089	124454	94767	89284	65357	83443	117126	76907	62292	58758	80345	92526	37787	82406	76651	81313	31243	31939	52205	54698.5	99289.5	73804	82269	91634.5	69759.5	71047	103635	59025	67177	87384	94273	56353	95248	60446	99315	61633	101431	81539	90480	67017	49212	60262	60183	87923	111918	42915	124367	93994.5	85492	59673	75118.5	90106.5	96810	121584	98504	101700	107996	60115	55706	106964	177602	85703	45030	87955	54535	70546	48452	49898.5	56759	130779.5	81017	104995	81805	55371	87271	64949.5	37491	86671.5	130091	51593	105741.5	117722.5	85799	33240	38658	99216	63209	54196	81990	99069	54437	59540	66176	138979	59376	86418	89690	100900	104593	70766	59537	100473	62838	50843	65725	58051	67402	57179	72622	95335	114367	83023	41976	83315	74241	58901	52275	67585	74090	60853	98299	51659.5	57224	94334	67588	60586	83424.5	58361	70401	53896	49215	112651	104208.5	63911.5	101358	73818	56193	74660	59892	61477	59042	61612	75602	113929	94676	88996	92118	125068	88406	54674	88873	66971	80066	30018	84500	74272	83618	87618	77266	85987	57414	82832	58608	70046	38815	83260	48632	65572	84823
