v	v.1	v.2	v.3	v.4	v.5	v.6	v.7	v.8	v.9	v.10	v.11	v.12	v.13	v.14	v.15	v.16	v.17	v.18	v.19	v.20	v.21	v.22	v.23	v.24	v.25	v.26	v.27	v.28	v.29	v.30	v.31	v.32	v.33	v.34	v.35	v.36	v.37	v.38	v.39	v.40	v.41	v.42	v.43	v.44	v.45	v.46	v.47	v.48	v.49	v.50	v.51	v.52	v.53	v.54	v.55	v.56	v.57	v.58	v.59	v.60	v.61	v.62	v.63	v.64	v.65	v.66	v.67	v.68	v.69	v.70	v.71	v.72	v.73	v.74	v.75	v.76	v.77	v.78	v.79	v.80	v.81	v.82	v.83	v.84	v.85	v.86	v.87	v.88	v.89	v.90	v.91	v.92	v.93	v.94	v.95	v.96	v.97	v.98	v.99	v.100	v.101	v.102	v.103	v.104	v.105	v.106	v.107	v.108	v.109	v.110	v.111	v.112	v.113	v.114	v.115	v.116	v.117	v.118	v.119	v.120	v.121	v.122	v.123	v.124	v.125	v.126	v.127	v.128	v.129	v.130	v.131	v.132	v.133	v.134	v.135	v.136	v.137	v.138	v.139	v.140	v.141	v.142	v.143	v.144	v.145	v.146	v.147	v.148	v.149	v.150	v.151	v.152	v.153	v.154	v.155	v.156	v.157	v.158	v.159	v.160	v.161	v.162	v.163	v.164	v.165	v.166	v.167	v.168	v.169	v.170	v.171	v.172	v.173	v.174	v.175	v.176	v.177	v.178	v.179	v.180	v.181	v.182	v.183	v.184	v.185	v.186	v.187	v.188	v.189	v.190	v.191	v.192	v.193	v.194	v.195	v.196	v.197	v.198	v.199	v.200	v.201	v.202	v.203	v.204	v.205	v.206	v.207	v.208	v.209	v.210	v.211	v.212	v.213	v.214	v.215	v.216	v.217	v.218	v.219	v.220	v.221	v.222	v.223	v.224	v.225	v.226	v.227	v.228	v.229	v.230	v.231	v.232	v.233	v.234	v.235	v.236	v.237	v.238	v.239	v.240	v.241	v.242	v.243	v.244	v.245	v.246	v.247	v.248	v.249	v.250	v.251	v.252	v.253	v.254	v.255	v.256	v.257	v.258	v.259	v.260	v.261	v.262	v.263	v.264	v.265	v.266	v.267	v.268	v.269	v.270	v.271	v.272	v.273	v.274	v.275	v.276	v.277	v.278	v.279	v.280	v.281	v.282	v.283	v.284	v.285	v.286	v.287	v.288	v.289	v.290	v.291	v.292	v.293	v.294	v.295	v.296	v.297	v.298	v.299	v.300	v.301	v.302	v.303	v.304	v.305	v.306	v.307	v.308	v.309	v.310	v.311	v.312	v.313	v.314	v.315	v.316	v.317	v.318	v.319	v.320	v.321	v.322	v.323	v.324	v.325	v.326	v.327	v.328	v.329	v.330	v.331	v.332	v.333	v.334	v.335	v.336	v.337	v.338	v.339	v.340	v.341	v.342	v.343	v.344	v.345	v.346	v.347	v.348
17082	9463	12076	13006	8538	15102	17089	18358	15062	10045	15734	9658	14019	16690	15227	12760	16778	14939	20266	13638	13326	11117.5	15387	12018	11483	15205	14585	13719	16642	15933	19161	15323	8735	8736	16525	10290	13641	11610	11823	14048	12570	9856	16872	13989	10188	13268	11621	13915	13774	19022	15813	13766	10684	9134	9655	15087	13461	15943	7422	13188	15353	12288	16154	8486	15393	20039	9644	14950	17211	12371	15913	8803	12369	13797	10373	10884	12345	15380	10423	15417	8947	8319	15486	13259	18768	12608	15826	15369	13723	21873	9114	14534	19176	15781	13801	16792	12362	14238	15269	14788	15208	16419	14547	8894	17861	12953	12074	7159	21333	18303	15722	18062	18526	18530	12712	17469	13732	15286	13379	16716	15625	12228	13874	12308	11758	18681	13673	15181	14685	10390	13650	7873	21011	18665	17338	11537	9512	13697	14527	9687	21759	8278	8684	16439	19215	17114	16792	16470	17574	19298	20196	14983	21843	11645	19151	11156	18418	9888	16139	17937	20847	12790	15162	11860	11234	8472	15881	8832	11607	13646	13289	17541	10689	11527	16294	15172	17241	17578	10358	6564	17320	24377	20470	15099	12465	11679	20228	10361	13626	12175	16718	14959	9210	11819	15976	16288	10204	9350	9920	11410	19861	12875	14641	14258	14059.5	16955	20500	14399	13786	13447	16807	12995	11972	12368	24157	11322	17526	13927	19198	19936	13370	10275	17233.5	15758.5	14843	11859.5	17823.5	13588.5	20929.5	12807	13902	15994	21933	17334.5	21778	13209	20859.5	10777	16980	17418	18891	13306.5	10489	21194	10331	12548	9726	9918.5	12193	21498	21214	19104	15284.5	13288.5	24651	10457	7594	17743	15120	11642.5	16007.5	16119	15756.5	9747	9367	22408	12768	9814	16708	19168.5	10504	9377	12720	21330	17029	12242	13288	16260	17110	17527	11664	14899	12931	14558	15129	14731	14877	11844	13396	22589	17458	12802	15437	11180	14278	11333.5	10181	12415	13426	10927.5	16244	10815	9938	16141	13893	18748	13783	12952	9602	10930	8861	17500	18946	11911.5	19272	12433	12482	12050	10498	10672	14231	9889	12216	16051	20236	21819	12896	19874	21500	10532	13594	16873	14115	9728	14659	10894	14108	14788	14942	15330	13979	16436	16364	12495	10858	13827	14862	12092	13537
19532	11290	14386	15108	10296	16411	21219	23831	16676	11630	18299	12661	15420	21668	16987	17660	20405	20736	22018	19735	14449	13635.5	17297	15724	15025	18260	18108	17566	18995	19536	19466	19617	11471	11060	23598	12570	16837	16523	14941	16407	15771	13697	20684	16645	11881	16228	11906	16016	16308	21754	17225	14693	10975	10384	11876	17619	15931	17773	9962	17589	15483	15361	19650	10396	19261	23960	12090	19496	20016	13889	18014	11587	13890	14922	13023	12888	15348	19331	12011	19644	9078	9209	16725	17391	24917	14767	20728	16259	18116	26089	10169	19510	21487	20196	18577	21687	16161	16970	17507	18045	18625	18046	18094	11268	25549	15625	15364	8858	23402	22619	19005	20597	23204	21132	15901	19718	17755	19566	16309	20627	17687	12720	17612	16566	13761	22476	16418	18259	18772	12463	18625	11195	25971	25998	23968	14741	10913	16575	15273	12298	24185	10965	11365	21250	18915	18802	20331	20909	21224	23249	25142	17101	24715	14540	22801	12657	22203	12610	20706	20999	23783	15659	16850	16694	13398	9869	16082	10949	12262	13725	13878	21017	12772	12018	19510	18682	20933	18941	12037	7119	22216	30586	23182	15779	12570	15543	24510	11886	15331	15807	19991	17482	9868	15489	19331	21706	10798	10148	12239	13911	24140	14856.5	17418	16758.5	17311.5	22429	25119	16218	15762.5	16893	19020	15513.5	14633	15641	27799	14233	20809	16522	21903	24687	16180	12053	19218	19841	20176	13495.5	21385.5	17845.5	23334	16334	15650.5	19777	25964	21834	26652	16963	26091.5	13426	18939	20540	19742	16525	10585	24147	10623	14822.5	11981	10725	14079	25878.5	25071	21737	16925.5	15598.5	32057	14563.5	8577	21797	22844	14483	20968.5	19952.5	17719	10858	11912	26867	14366	13166	19209.5	22700	12162.5	12136	15743	26073	18264	16057	16043	21039	22551	19615	15139	20217	16479	18802	19404	18364	18080	12737	17120	25808	22116	17803	16210	13461	17508	13999.5	12281	14781	15120	12404.5	18988	13107.5	12720	18434.5	15324.5	23320	16835.5	16914	11885	13405	9081	19243	22397	14300	25355	16724	14785	13981	12476	13902	17860	11595	14743	21242	24297	26377	13970	22696	25903	10939	17786	21574	19602	11000	18003	13483	17477	18636	15490	19301	16540	21757	21290	15081	12078	17768	17853	14730	15380
23461	12204	17818	16601	12991	18671	29563	27310	20911	15710	23374	15548	18792	23067	20306	21726	20327	26388	25991	21326	16806	16443	20400	20176	18606	21653	22254	18442	22845	22956	21186	23562	13293	14478	27908	18439	17896	19106	18663	20265	18177	17219	25757	20320	13344	21122	12883	18734	19400	25343	22224	17734	12058	15867	14634	19602	19074	21619	12135	15637	17441	19512	21835	13716	22403	27084	13305	25346	25051	15757	23463	14705	16230	17379	15358	15854	17920	26411	14486	23912	12402	11693	22473	23640	30251	19390	23234	19780	21829	27216	12949	25993	25861	25676	21617	24680	19187	21174	22874	23160	21065	23067	21903	14578	29702	20880	17256	10962	26852	24345	22130	23130	29688	24100	20815	24000	21757	21615	21037	28232	23635	16088	23387	21688	15381	26283	20683	23353	20655	16257	24604	14819	30504	29097	27770	16339	13048	20012	18895	15034	28359	12896	14481	25945	22486	24876	28680	26558	23569	30967	27493	19373	29383	17386	25769	15102	24713	15048	23297	22840	23426	19179	17530	21080	14197	10584	21136	15112	14082	15646	15994	24122	16368	15327	23698	21568	18109	22951	14737	8749	25022	37866	25492	18192	13777	19172	29241	13131	17914	19995	25723	22138	10743	17708	21822	22754	12305	12293	16216	17062	27260	17653.5	17350	21686.5	18714	27352	28632	20373	18134.5	21743	22791	18511.5	19282	19369	31630	16820	23790	20903	25412	26418	18082	15061	21491	25107	24489	15687	26275	21847.5	28983.5	20869	18864.5	24210.5	29413.5	26746.5	32792	19980	31594	16926	21843	25638	22063	20463.5	12856	28830	13013	18827	15653	13736.5	17630	31413.5	29889	26064	19807	18779	35447	19779.5	11252	25309.5	27004	17391	26244.5	24790.5	21668.5	11833	15222	30774	16647	16561	19685	28148	13240.5	16557	21085	24074	19686	16330	18401	23145	29152	23384	17610	26218	19464	21210	21718	24215	22532	12487	19249	32274	28537	21279	19315	18387	20498.5	16473	13148	18770	20991	16072	24863	15965.5	16759	22913.5	17553	26933	21070	19763	14243	17557	10522	24711	28455.5	16882.5	33969	19222	18018	16724	13744	15880	23054	13516	18224	27187	28551	28882	16073	26330	30490	13740	23923	27211	22743	12861	22506	17193	22334	18509	17807	23620	20164	24557	28506	17270	14411	22944	18809	17883	17878
30296	14943	23259	21397	14144	23736	37990	36731	26669	20416	29921	17773	25002	25737	25031	26983	24274	30517	31075	25866	23010	18918.5	26752	24277	23291	28795	29095	21194	26866	25557	24640	28585	15889	17867	31182	22888	21701	22677	21624	23671	24970	22171	32644	24877	15597	26324	16085	22742	23298	32051	30657	24609	15308	20789	18743	23567	21209	24092	15384	22309	22926	24114	29965	18555	24967	36080	16813	31490	32385	19215	32203	18295	20352	23585	17954	20271	20773	31635	20311	27409	14639	16630	29129	27196	36492	22656	26533	24085	23472	33040	16670	32775	35448	27506	26394	35887	22768	25775	26777	27242	27704	27697	26485	17233	33980	23452	21424	12632	36167	29686	28097	32763	34496	29794	26114	33389	27104	26328	25372	32792	28705	20264	29062	25844	20272	38346	24297	27381	25301	22899	28924	19887	41670	32758	31818	20994	14531	25537	24493	16217	39704	14947	18051	29714	28628	29930	40491	33227	30901	37125	34457	22994	38947	19216	32011	18427	28601	18817	27444	29491	31563	24389	23280	22279	18657	12556	29491	16763	16014	19554	21771	30954	21284	19654	30842	30613	24981	31182	18347	10870	29368	39822	31255	20854	17410	20927	39186	15277	22914	21676	33210	30905	15231	21392	27075	26491	14946	15723	17236	19984.5	32584.5	23573.5	24618	26682	25405.5	31956	35395	25618	23929	25754	26516	22438	23526	22509	41742	19848	33238	24613	32350	27365	23116	21038	27258	27990	34138	19152	35054.5	27003	35562.5	26754	22971.5	26151.5	39057	32503.5	40893	22671	36248.5	22384.5	28224	32551	26635	24984.5	14834	36995	15886	22884	18407	16059.5	18473	39108.5	36162	34396	25230	22551	46179	23370.5	14293	31112	30328	21807.5	30516	28258	26100.5	13848	18255	39607	20340	18043	24953.5	32318	17823	18916	24745	31107	23194	21475	21249	27721	34535	28321	20817	29142	24712	24644	26316	26105	27547	15965	24089	42066	38481	23869	27214	21217	26788	19042.5	16850	21230	26210	19464	31856	18559.5	20305	27649	22683	33014	27200	24482	16919	21893	12770	32075	37102	21008.5	37524	21526	21926	19094	17025	19076	26291	17839	23251	31144	38070	36503	21633	34240	37500	16157	28443	31405	24211	15696	27735	19334	25199	21278	22612	27494	22314	28810	29674	20506	17582	26131	24389	21528	23355
38719	17950	27856	25063	15963	25323	42777	44876	31193	25697	36853	20963	25534	30528	30249	35946	30230	37210	38918	32461	26554	25938.5	32272	26670	27913	31991	33587	30771	35869	30347	27160	33690	19023	19315	36052	27968	27683	29226	24602	30444	29960	24651	36891	27716	19025	30074	18782	28313	28938	39180	36941	27592	17166	23514	22183	30854	25447	27523	18802	25873	27598	30531	36099	20248	29212	43782	18904	37508	31596	23065	34007	20637	22841	29494	26510	21467	23515	36293	22034	33484	17710	19529	34205	28948	48298	28856	32823	28817	25785	39869	21998	32933	39121	32183	36171	40333	28880	30390	29666	35936	32353	30528	32422	21096	42083	26455	26806	15800	43103	34633	30900	38357	40526	38558	31310	39892	31521	31353	29794	40978	33813	26097	35081	31170	24803	46346	30047	32041	28631	26590	30568	12418	49199	38257	40424	26045	17930	29983	25895	20181	44028	18288	21854	38124	33364	32951	46319	35557	37447	41209	43217	26984	44974	22678	40179	19561	19316	21813	35984	36607	39473	31233	28572	26362	22711	14687	35157	20010	20463	23379	25052	33551	22421	23248	36285	36232	27555	37413	19555	12552	35753	50262	38988	22819	20952	27463	44592	21364	27548	26696	40426	37461	20206	25912	33825	31074	18187	17421	19121	23241	40631.5	28318	30556	32239	33532	37374	43238	28797	27904.5	31715	33657	25992	27685	26701	47923	24536	40301	30402	39325	31517	29292	23016	32203	34649	38087	23285	40901.5	32941.5	41302	29889	25952	28293	48229.5	37883.5	47403	28418	39425	25344	31907	41275	26812	29863	15405	46887	20140	27325.5	21193	19831	23282	45485.5	45843	42729	30194.5	27172.5	56630	26631.5	15489	42561	35175	24619	37007	35533.5	31748.5	17435	21567	45269	26066	20831	30402	36304	22303	21840	28199	39550	28154	26146	24212	34644	38532	35008	24176	32136	28328	31090	31221	28825	33128	19035	30155	46495	42636	28164	29917	23767	32960.5	22713	20592	23889	31118	20964	35186	23579.5	24021	32513.5	26551	40146	30405.5	31473	23487	25183	16282	35803	45022	28350	43733	25580	25582	23344	21207	20256	27954	22615	27284	37817	46677	43617	24646	40078	45041	18546	31699	35367	30964	19288	28789	24070	30093	27676	28166	33217	28253	36577	34698	26625	23045	30874	32945	26221	29104
41861	21791	32123	33414	19404	29801	54101	54043	36301	32646	44687	26377	32180	36296	37983	43849	37357	52623	46786	38716	30626	31190.5	40767	32710	33475	41938	39103	38529	42416	38040	30296	44251	25137	23012	46679	35487	31992	33737	29964	38053	38729	32238	45072	35258	20470	37030	23724	35111	32615	47169	46723	38309	19494	27284	27995	40814	35425	35603	23282	32157	30933	36100	35902	24254	33269	51552	22086	47644	47161	28291	41301	23474	27641	33558	32966	26947	30551	47405	25935	44475	20233	21877	42720	39695	53731	32564	40842	36962	34811	45384	26984	41764	42063	41236	44417	48685	34573	41299	40259	46290	41581	36534	42388	26312	56933	32671	31875	19901	46598	40838	37519	42853	54314	47614	37612	46883	42757	37426	40840	56099	43191	28792	43382	42856	28493	56206	37170	41361	36213	31107	36562	13944	61573	49548	47203	31124	25329	38664	32293	25465	55267	23242	26350	45285	37584	38896	51628	42060	44236	52732	50640	32290	52942	29041	52718	24633	22726	29005	42868	38726	45357	38099	36199	36417	27358	17232	40322	23460	24404	27226	31085	41687	29057	28907	47047	44943	38658	44640	23423	14247	45910	63293	46350	24730	24665	35803	58587	27640	33165	31142	47426	49756	24531	31060	35703	41123	23961	19375	24872	28148.5	50700	34621.5	37531	40113.5	38512.5	51857	50805	32707	33494	37570	38589	30714.5	36140	34414	51662	30959	47063	35044	48808	36742	32920	29262	36402	45111	52297	25842	50910	40572.5	48605	40588	29924	33892.5	58612	51155.5	57695	34434.5	49907.5	31755	45064	47403	35868	35874	18697	53174	22374	33685	29302	22246	33355	56583.5	53584	51554	36141	31606.5	64923	33117	18498	51117.5	44231	30728	45849	43377.5	34952	21751	25285	57533	28949	26596	36682	45028	26964.5	28113	36460	51726	29680	28872	30806	43987	48317	41348	29078	39767	36343	38556	39244	43219	42382	23075	38188	58983	53225	33531	35388	33543	38875.5	26747.5	23400	31723	38997	25372.5	47827	27818.5	28724	40149	30848.5	48336	38108	38586	29346	31067	18955	45916	55936.5	33488.5	56358	33325	31940	30769	28941	23889	40634	27801	33682	48354	53278	52541	29496	46021	52481	23940	38573	47125	40648	24320	34651	31069	37047	30737	32367	47472	30974	45724	45872	32417	28570	36884	36269	32019	35717
51258	27533	39213	43366	25622	39507	67055	66020	48235	38463	58442	34624	39922	43525	50077	51021	45058	66813	51584	48233	41723	37197	55100	38595	44177	55394	52584	47694	51438	42775	38707	55736	31539	31639	57561	43271	40766	41106	41447	46543	46381	37320	57787	43375	26232	45656	31413	39276	40935	60877	61641	47301	24140	32431	34822	46744	44221	45990	28289	40776	35586	45951	42813	29939	41389	65076	29478	58291	51282	35646	46987	28996	35381	40956	39127	34432	37003	59568	36070	52544	23545	27900	53943	45582	63620	44136	47661	43335	43330	59232	30832	61508	56409	59984	49885	57864	41916	50599	50074	50448	56265	48110	50393	31681	65880	45766	37534	22154	61547	46779	45159	59688	63444	53480	47157	60236	50654	45041	49814	70565	54485	37773	57737	59022	34925	71996	41019	58223	40980	42500	44295	17530	79836	60031	57304	37971	28872	48923	38554	30454	71071	26476	32670	51188	49259	48668	66191	53760	52644	66312	60751	40003	65787	40270	65941	34351	24984	36515	46756	46049	58363	46741	42895	39625	32350	17037	51278	29812	28695	31675	42897	50634	36034	36184	57544	54399	46882	54374	27183	18791	56840	62066	54506	31686	28217	40009	73335	36188	40323	35939	56301	59982	28921	40091	43253	51332	28431	24886	30377	34720	62929	42003	46277	48065.5	44868	60152	63728	43142	44614.5	45271	45236	38594	44617	40253	61853	35783	59969	43774	60245	44232	41001	38246	44945.5	53769.5	67364	33337	66782	50355.5	63728.5	47321	39698.5	42863.5	78056.5	63403	80355	44056.5	60203	40796.5	61815	56459	49166	42977	25369	70919	24764	39962.5	34363	27264	42867	71474.5	65982	64072	47740	36991.5	80433	41705	27837	60777	56856	36797.5	60416	53449.5	43792.5	25576	31527	80182	35548	35143	45928.5	57848	33107.5	30530	54322	65134	32991	40136	37683	51751	62870	55892	35201	53411	47497	46058	47935	51567	45260	29814	46465	73719	60234	43094	45349	28908	50246.5	30774	28236	40824	51362	32480	66871	32169	37594	50944.5	38725	54435	49186	49618	35692	41782	21389	59580	71002.5	39039	70185	38727	40795	36997	34015	27998	50735	35920	41669	58089	65813	66121	43079	59042	62321	32417	49515	57131	48142	32867	46642	40063	44660	34478	40373	52648	45366	57512	55877	39623	37073	49923	44838	37769	38608
50342	38719	48418	57342	32179	50359	80364	83554	64975	47879	72480	40337	54658	59255	59023	67098	60273	79471	68497	59434	53277	52478	63725	42881	50121	59219	68433	62642	71777	49198	52643	67203	36399	39858	68355	54438	57574	52060	49791	57769	62384	43563	70410	49609	34256	53981	39363	48624	52748	83682	81551	57589	30787	40311	44968	56742	50733	55156	39407	54263	47003	58420	44899	36687	54830	87355	36683	71606	67574	46855	58791	34755	43037	59036	49495	42294	42147	70089	40628	61888	29841	35889	63879	52804	77424	54654	57408	54404	48434	78933	41050	67329	72072	66633	67509	73821	52186	67205	62070	61397	73850	60172	57749	40071	80343	52499	47772	25120	84360	56500	61177	79597	72701	72619	67623	81935	57347	58100	62037	87143	69362	46563	76615	72940	41729	93763	53178	66979	53240	53421	57180	24930	102221	62594	79402	49358	37004	58543	51254	37813	83504	33240	40137	78479	70853	65592	90124	62626	66071	81813	80299	58733	80976	44301	79394	40188	35650	49080	65757	57992	73457	55043	57609	50435	40653	22975	66945	36669	37145	37968	53383	65894	40539	48058	78455	75877	58400	65321	38809	21667	62915	83073	68815	40728	35612	50438	89581	45349	51435	46317	69677	80397	37605	52534	55748	56461	34367	29686	36994	42138	82479	54968.5	60800	61346.5	58257.5	71128	89683	52944	53550	63118	56042	50486	53833	50482	79880	48962	77837	58606	83094	60644	50656	45673	57304.5	67493	78267	44368.5	84586.5	65646	81467	58443	50400.5	50447.5	92835.5	74113	95678	56201	74922.5	50949.5	80903	75808	60935	53631.5	33128	93102	30933	53580.5	40330	33002.5	47084	94597	77653	80843	58971.5	46887	108451	47499.5	36210	76333	71076	49131	76599	68186.5	59222	33754	36428	94500	47088	40665	60775.5	71443.5	43420	36741	58542	81105	44469	50988	45413	67677	74160	65512	47976	64661	57052	55472	59058	62073	61976	39456	61284	85070	71220	50618	55546	38587	65457	36759	34924	47829	64439	38807	82194	39764	44575	61324	53245	70410	57894	64306	50177	51459	26926	70300	89413	53837.5	80731	58633	51065	45830	40666	34578	58081	44552	56768	71685	79721	88077	56101	69549	75559	39659	63032	67105	59930	42117	57186	47468	53943	44610	56202	71692	56512	74315	60004	48881	43966	65800	54953	48271	50216
58290	47043	56133	66937	39021	58595	100743	101561	78258	60435	84964	53691	57020	82082	68350	83418	80802	103185	83338	73500	63504	62445	82818	50201	59631	74365	77818	73980	82902	58090	60860	85494	41723	45938	89024	65741	69395	65585	52886	72395	79284	52422	85901	59574	43035	63420	44849	58104	61660	99823	91580	69122	35119	47126	53739	70189	54144	69327	47045	64363	59882	67650	67778	44696	66391	99170	46513	94430	86750	52586	66819	39386	49554	73148	63407	48290	45516	83020	41384	74467	38970	40194	75107	66215	99928	59905	73295	68285	57777	97312	51317	81092	83800	78007	89643	95683	66121	81508	74801	78077	88387	72368	71858	46192	97714	57864	60008	31602	104819	73051	72632	95328	92708	91651	79623	94380	71335	74089	73571	104598	93944	56046	94678	91689	51014	113324	65042	77843	66223	60564	66798	30654	119938	76197	92252	56477	46356	67918	58999	49727	95306	39750	48093	91732	84220	74559	106491	69777	75476	103954	101773	65171	98098	49764	96890	46211	44000	56932	77939	65624	86017	65737	64799	62431	49225	29220	78028	41586	45850	46858	60108	78335	52270	57487	95210	96609	71555	78847	43995	26254	82312	114108	84206	47956	46395	64682	109579	55961	58498	56377	82749	87851	44295	65426	69849	69790	40456	32603	45601	48715.5	94577	68175.5	75281	79708	67929.5	82039	100546	61821	65492	75583	67366	61109.5	64715	65778	93121	59336	90383	69784	99492	71256	61132	53336	62331	87598	105059	50634.5	97443	76678.5	97803	68788	60668	61347.5	108271	93120.5	115307	71612	96122	58618.5	88116	91407	70446	67874	39085	108932	39202	66235	51948	41345	56106	109981.5	91015	97177	69760	58979.5	119207	57021.5	41984	97073.5	89923	59525.5	87190.5	81167.5	70288	42916	43486	123057	58466	46630	74260.5	83517.5	53541	46570	66214	109807	49067	62466	58181	81476	84284	74548	55461	80483	66711	69579	67794	69785	72048	45048	71457	104276	97245	59465	65891	51841	76878.5	48130.5	45087	57218	79388	46027	97898	48980	55217	75901.5	66234.5	86858	71157.5	76700	60332	56598	33148	79584	106935	63980.5	103026	68258	61563	60616	48793	39462	72809	57510	69729	91582	94535	105533	69712	79071	95970	44661	73584	79932	76964	53951	62582	55505	60844	55704	70178	86795	68071	87819	72702	65011	50769	74076	71382	59461	66664
77279	55300	70400	81840	49104	71452	130892	124955	89296	79756	102606	71674	77094	97895	80736	100750	92331	132525	103407	96972	79435	79055	110901	65756	71346	92337	98786	90590	109836	72861	75000	112867	51722	57490	110695	86903	83469	79703	67232	90450	93287	66127	107187	77217	57515	76471	62223	75386	76373	118218	113859	91666	45836	56467	67404	86876	72723	88196	61752	81743	77631	79551	87883	54714	82277	123786	58770	120946	107249	63458	82191	50734	61949	82819	73454	61912	51032	108121	51856	109732	47654	49774	95694	75334	120326	74389	85620	83330	77692	117830	64210	109051	103642	105182	108366	105923	79492	97621	92949	100643	110796	89872	88737	58448	121393	74629	72317	41131	120720	96396	90778	114950	121883	110024	99381	102960	87324	87911	95739	137064	116638	68374	119995	117908	64936	142058	84129	100945	82709	82921	84241	36767	155252	103645	109825	68461	61178	79592	72281	59608	118819	52699	64884	103732	101154	96912	136627	87987	90836	123836	123986	76248	122667	58775	124576	52883	59510	71620	92304	78617	88068	83965	77881	82418	58496	36787	92192	50643	56224	57365	75472	104430	67168	73085	103821	104029	93303	99452	56575	33887	99425	144012	103534	57659	50410	82384	144762	70681	69939	76635	97759	115368	52629	82419	84977	90123	46481	40606	59337	62311.5	122197	83711.5	86536	93837	83264.5	98938	118185	79908	78234.5	90598	88304	74001	87472	85573	108773	67774	114739	83827	126412	88862	73004	65066	75827	104577.5	125958	61663	131495	94695.5	120699.5	90250	72732.5	78648.5	133907	117119.5	148567	85501.5	121130	69457.5	103346	112136	80738	90386	48359	143652	48390	78301.5	67500	48975	68396	139813.5	116066	130414	87644.5	74665	139108	71256.5	52168	113530.5	112059	71283.5	112509.5	104869	80433.5	51082	58520	159947	73639	63679	92503.5	110777.5	68130.5	56559	87585	131331	62625	78745	68429	95179	107577	92167	73227	104131	89339	82877	92607	89352	81479	56995	86779	144190	125926	73827	73094	70229	95571.5	59470.5	53823	75434	103716	57581.5	119457	59040	70060	95023	78428	103883	94257.5	96758	76745	71692	37917	94217	131641	76968	130862	83915	79142	75339	59679	51338	96476	71953	86360	110783	118562	128852	82346	108766	118109	54583	98660	100701	89222	69981	76935	74613	72691	65224	83069	114623	84344	103704	105090	73862	62763	100309	84098	71312	79264
98781	61009	85870	97190	58077	88998	153736	142167	107996	78339	127082	80335	96987	119121	101396	117574	101948	153904	117626	111653	96760	98085.5	125999	76764	89564	112439	115230	112046	133047	81512	87852	137811	63933	70757	130986	109431	101450	98058	78013	115948	113402	78403	130298	94776	67064	94069	73491	86578	94938	150326	147793	108352	53002	67052	79050	98659	84679	112799	74150	98787	87665	92239	107668	64530	100506	147665	73477	143136	122254	76231	102255	63037	79721	99336	80716	74755	58134	132487	64751	123260	53678	58282	123449	88723	138873	98343	98987	100242	94482	137143	70963	141723	128532	119361	127770	132767	96077	111600	107623	115430	129698	103842	102059	68147	149217	91709	88558	47619	142984	111057	111623	146717	150364	123537	111664	122698	97612	97101	115554	162701	143903	86348	147364	145895	76402	175026	103914	113098	94368	102685	108059	45907	188362	121255	119484	86052	75638	107505	89401	69319	138751	62428	78255	125712	117675	125611	169909	110900	109091	150511	142849	92075	167566	81769	143007	64795	72284	81971	106327	95182	78691	93434	88316	98732	66104	42071	108370	61960	65684	75380	98765	124707	85029	86966	123148	133111	107941	117638	73081	38932	120020	165639	124359	72970	59405	98292	169923	92266	81714	87500	113983	140710	62673	96585	99301	108409	51909	48129	73742	74243	146143	103635	107570	113791.5	99737	115827	151240	100026	97716	104123	100440	87302.5	110537	96602	121925	76847	137940	108109	148079	102312	86852	78876	100987	114175.5	150418	76325.5	146715.5	117639.5	147645.5	102307	88899	90906.5	159017	141776	171974	104411.5	142606	92117.5	126808	147747	93526	103037.5	56656	172924	55033	93444.5	77394	61671	93214	175071.5	134350	161779	105616	86149.5	157771	83338	65520	140741	131328	84440	141338	126391	96605	58423	70527	187613	89016	77516	106893	126740	83094.5	67848	111570	160622	69778	97553	76484	115173	139380	105722	84949	124150	106360	95532	103878	112001	90837	68348	104937	169627	147240	83104	94578	85180	114743.5	69677	63233	87628	121659	70622.5	141823	69045.5	75170	115390.5	95283.5	127284	114915	121290	95179	88910	46994	117984	153625.5	96885.5	154715	105188	96797	83814	68499	64502	115405	82663	104427	123109	145357	156874	102145	137253	144384	75991	126626	119903	99773	79274	110757	89727	75744	78446	91180	133143	99899	129788	129776	88269	80342	121684	103167	83367	88376
